Datetime,5MIN WIND,HOURLY WIND,STWPF FORECAST 2012-10-03 12:00,STWPF FORECAST 2012-10-04 15:00
2012-10-04 07:30:00-05:00,5239.8000000000002,5105.1899999999996,5184.1000000000004,5286.6999999999998
2012-10-04 07:35:00-05:00,5171.8900000000003,5105.1899999999996,5184.1000000000004,5286.6999999999998
2012-10-04 07:40:00-05:00,5091.4799999999996,5105.1899999999996,5184.1000000000004,5286.6999999999998
2012-10-04 07:45:00-05:00,4938.5,5105.1899999999996,5184.1000000000004,5286.6999999999998
2012-10-04 07:50:00-05:00,4796.8100000000004,5105.1899999999996,5184.1000000000004,5286.6999999999998
2012-10-04 07:55:00-05:00,4611.3199999999997,5105.1899999999996,5184.1000000000004,5286.6999999999998
2012-10-04 08:00:00-05:00,4440.8800000000001,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:05:00-05:00,4366.0699999999997,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:10:00-05:00,4302.25,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:15:00-05:00,4148.8800000000001,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:20:00-05:00,3960.5500000000002,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:25:00-05:00,3733.6599999999999,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:30:00-05:00,3565.3499999999999,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:35:00-05:00,3453.5799999999999,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:40:00-05:00,3361.3800000000001,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:45:00-05:00,3213.6999999999998,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:50:00-05:00,3136.0999999999999,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 08:55:00-05:00,2987.25,3594.1100000000001,4927.6999999999998,4535.8000000000002
2012-10-04 09:00:00-05:00,2865.7600000000002,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:05:00-05:00,2832.02,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:10:00-05:00,2757.1100000000001,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:15:00-05:00,2709.2399999999998,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:20:00-05:00,2685.4499999999998,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:25:00-05:00,2695.4200000000001,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:30:00-05:00,2705.8400000000001,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:35:00-05:00,2715.3200000000002,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:40:00-05:00,2718.4200000000001,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:45:00-05:00,2748.48,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:50:00-05:00,2737.3899999999999,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 09:55:00-05:00,2757.9299999999998,2737.5300000000002,4058.5,3372.3000000000002
2012-10-04 10:00:00-05:00,2795.0100000000002,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:05:00-05:00,2856.1700000000001,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:10:00-05:00,2885.1700000000001,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:15:00-05:00,2819.3600000000001,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:20:00-05:00,2763.3499999999999,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:25:00-05:00,2741.8200000000002,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:30:00-05:00,2681.52,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:35:00-05:00,2630.27,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:40:00-05:00,2708.8299999999999,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:45:00-05:00,2831.1300000000001,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:50:00-05:00,2855.3200000000002,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 10:55:00-05:00,2953.29,2804.8299999999999,3234.5,2985.3000000000002
2012-10-04 11:00:00-05:00,2922.6900000000001,3240.3200000000002,2753.5,3162.0
2012-10-04 11:05:00-05:00,2998.6799999999998,3240.3200000000002,2753.5,3162.0
2012-10-04 11:10:00-05:00,3049.5500000000002,3240.3200000000002,2753.5,3162.0
2012-10-04 11:15:00-05:00,3073.4400000000001,3240.3200000000002,2753.5,3162.0
2012-10-04 11:20:00-05:00,3101.3000000000002,3240.3200000000002,2753.5,3162.0
2012-10-04 11:25:00-05:00,3141.2199999999998,3240.3200000000002,2753.5,3162.0
2012-10-04 11:30:00-05:00,3208.9099999999999,3240.3200000000002,2753.5,3162.0
2012-10-04 11:35:00-05:00,3288.1399999999999,3240.3200000000002,2753.5,3162.0
2012-10-04 11:40:00-05:00,3331.73,3240.3200000000002,2753.5,3162.0
2012-10-04 11:45:00-05:00,3395.3400000000001,3240.3200000000002,2753.5,3162.0
2012-10-04 11:50:00-05:00,3418.98,3240.3200000000002,2753.5,3162.0
2012-10-04 11:55:00-05:00,3439.6799999999998,3240.3200000000002,2753.5,3162.0
2012-10-04 12:00:00-05:00,3427.9099999999999,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:05:00-05:00,3404.7399999999998,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:10:00-05:00,3435.29,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:15:00-05:00,3521.1100000000001,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:20:00-05:00,3540.4000000000001,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:25:00-05:00,3592.8299999999999,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:30:00-05:00,3669.02,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:35:00-05:00,3703.27,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:40:00-05:00,3733.8299999999999,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:45:00-05:00,3772.04,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:50:00-05:00,3764.5500000000002,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 12:55:00-05:00,3796.7800000000002,3649.7800000000002,2816.5999999999999,3355.3000000000002
2012-10-04 13:00:00-05:00,3857.2399999999998,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:05:00-05:00,3893.9499999999998,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:10:00-05:00,3943.6500000000001,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:15:00-05:00,3982.4899999999998,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:20:00-05:00,3982.9499999999998,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:25:00-05:00,4003.8899999999999,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:30:00-05:00,4039.7399999999998,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:35:00-05:00,4034.71,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:40:00-05:00,4028.7800000000002,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:45:00-05:00,4025.71,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:50:00-05:00,4029.3000000000002,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 13:55:00-05:00,4013.4200000000001,4002.3699999999999,2846.6999999999998,3621.9000000000001
2012-10-04 14:00:00-05:00,4037.3899999999999,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:05:00-05:00,4038.8400000000001,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:10:00-05:00,4040.75,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:15:00-05:00,4025.0300000000002,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:20:00-05:00,3981.8899999999999,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:25:00-05:00,3949.6900000000001,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:30:00-05:00,3940.2800000000002,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:35:00-05:00,3908.96,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:40:00-05:00,3889.6199999999999,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:45:00-05:00,3847.9299999999998,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:50:00-05:00,3782.7199999999998,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 14:55:00-05:00,3696.1199999999999,3898.0700000000002,2945.5,3931.0999999999999
2012-10-04 15:00:00-05:00,3666.0500000000002,,2943.6999999999998,3654.5999999999999
2012-10-04 15:05:00-05:00,3625.6300000000001,,2943.6999999999998,3654.5999999999999
2012-10-04 15:10:00-05:00,3594.6100000000001,,2943.6999999999998,3654.5999999999999
2012-10-04 15:15:00-05:00,3561.3400000000001,,2943.6999999999998,3654.5999999999999
2012-10-04 15:20:00-05:00,3531.5599999999999,,2943.6999999999998,3654.5999999999999
2012-10-04 15:25:00-05:00,3507.2600000000002,,2943.6999999999998,3654.5999999999999
2012-10-04 15:30:00-05:00,3474.1500000000001,,2943.6999999999998,3654.5999999999999
2012-10-04 15:35:00-05:00,3454.25,,2943.6999999999998,3654.5999999999999
2012-10-04 15:40:00-05:00,3422.2399999999998,,2943.6999999999998,3654.5999999999999
2012-10-04 15:45:00-05:00,3357.71,,2943.6999999999998,3654.5999999999999
2012-10-04 15:50:00-05:00,3309.5799999999999,,2943.6999999999998,3654.5999999999999
2012-10-04 15:55:00-05:00,3280.8899999999999,,2943.6999999999998,3654.5999999999999
2012-10-04 16:00:00-05:00,3248.1700000000001,,2869.3000000000002,3533.6999999999998
2012-10-04 16:05:00-05:00,3228.1500000000001,,2869.3000000000002,3533.6999999999998
2012-10-04 16:10:00-05:00,3196.75,,2869.3000000000002,3533.6999999999998
2012-10-04 16:15:00-05:00,3165.1599999999999,,2869.3000000000002,3533.6999999999998
2012-10-04 17:00:00-05:00,,,2896.0,3411.1999999999998
2012-10-04 18:00:00-05:00,,,3001.3000000000002,3146.3000000000002
2012-10-04 19:00:00-05:00,,,3408.9000000000001,2917.0
2012-10-04 20:00:00-05:00,,,3577.6999999999998,2672.6999999999998
2012-10-04 21:00:00-05:00,,,3760.6999999999998,2377.0
2012-10-04 22:00:00-05:00,,,3814.9000000000001,2295.5
2012-10-04 23:00:00-05:00,,,3754.9000000000001,2507.0
